ID,Author,Title,Year
CRATPO-34,Tim Crane and Craig French,The Problem of Perception,2021
SIEDVE,Susanna Siegel,Do Visual Experiences Have Contents?,2010
PITATO,George Pitcher,A Theory of Perception,1971
GLEIDO,"Kathrin Gl\""{u}er",In Defence of a Doxastic Account of Experience,2009
Dunn2015-QUIBIP-2,Jake Quilty{-}Dunn,Believing in Perceiving: Known Illusions and the Classical Dual-Component Theory,2015
MITTAO-7,Jonathan Mitchell,The Attitudinal Opacity of Emotional Experience,2020
HEISIB,John Heil,Seeing is Believing,1982
BROTPU-3,Berit Brogaard,The Phenomenal Use of 'Look',2014
HATPAU,Gary Hatfield,Perception as Unconscious Inference,2002
SMIPAB,A. D. Smith,Perception and Belief,2001
CLASJ,Romane Clark,Sensuous Judgments,1973
PAUAAA-11,Adam Pautz,An Argument Against Papineau?s Qualitative View of Sensory Experience,2023
GANACE,Todd Ganson,Are Color Experiences Representational?,2013
SIEXC,Susanna Siegel,Xv--Epistemic Charge,2015
Dunn2019-QUIRDT,Jake Quilty{-}Dunn,Reid's Doxastic Theory of Perception,2019
ECHERA,Santiago Echeverri,Epistemic Responsibility and Perceptual Experience,2011
GOLAAI,Alan H. Goldman,Appearing as Irreducible in Perception,1976
DEUDAA,Max Deutscher,David Armstrong and Perception,1963
MOSPAB,Paul K. Moser,Perception and Belief: A Regress Problem,1986
MAUOTD,J. Barry Maund,On the Distinction Between Perceptual and Ordinary Beliefs,1977
AQUPAP,Richard E. Aquila,Perceptions and Perceptual Judgments,1975
KELTSO,David Kelley,The Specificity of Perception,1980
RUEJTA,Ronald Ruegsegger,"Judging, Taking, and Believing: Three Candidates for the Propositional Attitude in Perception",1982
MUOCPV,J. Carlos G\'{o}mez Mu\~{n}oz,Creer Para Ver: Sobre la Teor\'{i}a de la Creencia En Ortega / Believing for Seeing: On the Theory of Belief in Ortega,1983
GOOISB,Russell B. Goodman,Is Seeing Believing?,1974
PITPBA-2,Anthony Pitson,Perception: Belief and Experience,1990
RZIKBA,R. Ziedins,"Knowledge, Belief and Perceptual Experiences",1966
NELAEO,John O. Nelson,An Examination of D M Armstrong's Theory of Perception,1964
PRAAAP,C. G. Prado,Armstrong and Perception,1968
MELANO,Norman Melchert,A Note on the Belief Theory of Perception,1973
ARMMDA,David M. Armstrong,Max Deutscher and Perception,1963
PAPPWB,George S. Pappas,Perception Without Belief,1977
CRUACB-2,Jack S. Crumley,Appearances Can Be Deceiving,1991
ARRDBS,Roberto Arruda,Die Blinden Schatten von Narcissus,2023
HUEDSD-2,Wolfgang Huemer,"Die Struktur des Wahrnehmungserlebnisses Im Spannungsfeld Zwischen Ph\""{a}nomenologischen Und Epistemischen Aspekten",2011
DAVEAC-12,W. Martin Davies,Experience and Content: Consequences of a Continuum Theory,1993
