ID,Author,Title,Year
MANEAM-4,Eric Mandelbaum,Everything and More: The Prospects of Whole Brain Emulation,2022
ARVPAA,Marcus Arvan and Corey J. Maley,Panpsychism and Ai Consciousness,2022
SUMTND,Micah Summers and Marcus Arvan,Two New Doubts About Simulation Arguments,2022
HIRMCN,William Hirstein,"Mindmelding: Consciousness, Neuroscience, and the Mind's Privacy",2012
HAMDPF-2,Adam Hamilton and Justin McBrayer,Do Plants Feel Pain?,2020
STOAJS,Daniel Stoljar,Armstrong's Just-so Story About Consciousness,2021
BAIRSG,Yu Bai and Timothy Lane and Georg Northoff and et al,Resting State Glutamate Predicts Elevated Pre-Stimulus Alpha During Self-Relatedness: A Combined Eeg-Mrs Study on 'Rest-Self' Overlap.,2015
OSTATO,Agustin Ostachuk,A Theory of Evolution as a Process of Unfolding,2020
NAGAPC,Alexandra H. M. Nagel,Are Plants Conscious?,1997
RAMTPA-12,Varanasi Ramabrahmam,"The Physics and Electronics of Human Consciousness , Mind and Their Functions","June, 2019"
RAMTPS-3,Varanasi Ramabrahmam,The Physical Structure and Function of Mind: A Modern Scientific Translation of Advaita Philosophy with Implications and Application to Cognitive Sciences and Natural Language Comprehension,2008
MAXEOS,Nicholas Maxwell,"Evolution of Sentience, Consciousness and Language Viewed From a Darwinian and Purposive Perspective",2001
VADFOC,Kunjumon Vadakkan,Framework of Consciousness From Semblance of Activity at Functionally Linked Postsynaptic Membranes,2010
VARTSO-4,Ramabrahmam Varanasi,The Science of Human Consciousness,2007
AWRNCE,Uziel Awret,"Neo-Naturalism, Conciliatory Explanations, and Spatiotemporal Surprises",2019
PISLOC,Wojciech Pisula,Levels of Consciousness,2016
RAMOOH,Varanasi Ramabrahmam,"Ontology of Human Consciousness and Mind- a Correlation of Philosophical, Mechanical and Physicochemical Systems",manuscript
MILLAO-3,J. T. M. Miller,Language and Ontological Emergence,2017
RAMUHC,Varanasi Ramabrahmam,Understanding Human Consciousness and Mental Functions: A Life-Scientific Perspective of Brahmajnaana,2011
RAMTIA,Varanasi Ramabrahmam,The Infrasonics and Electronics of Bionics,2009
RAMNII,Varanasi Ramabrahmam,Nano-Time Intervals in Bio-Systems - Their Relevance to Nano-Bio-Science and Nano-Bio-Technology,2013
BAWTPA,H. Heath Bawden,The Psychical as a Biological Directive,1947
PIPYCE,Matthew Stuart Piper,You Can't Eat Causal Cake with an Abstract Fork: An Argument Against Computational Theories of Consciousness,2012
CLACTO,Philip Clapson,Consciousness: The Organismic Approach,2001
FAVBTO,Luis H. Favela,Biological Theories of Consciousness: The Search for Experience,2009
KNYTCA,Helena Knyazeva,The Cognitive Architecture of Embodied Mind,2011
MILHIC,Daniel W. Miller,Homeodynamics in Consciousness,2003
CULBOC,Jane Cull and Massimo Bondi,Biology/Psychology of Consciousness: A Circular Perspective,2001
GOOCIT,Brian Goodwin,Consciousness in the Biological Sciences,1995
BHASD,Bhakti Niskama Shanta,"Sorry, Darwin: Chemistry Never Made the Transition to Biology",2011
DUNCIA,Brenda J. Dunne and Robert G. Jahn,"Consciousness, Information, and Living Systems",2005
MENMGF-2,Christophe Menant,Meaning Generation for Constraint Satisfaction. An Evolutionary Thread for Biosemiotics (Biosemiotics Gatherings 2016),manuscript
FONNPB,Anderson Fonseca,"Nagel, Pampsiquismo, Biopsiquismo e Realismo Moral: \'E Poss\'{i}vel Um Direito Natural C\'{o}smico?",2021
ARGNCO,Victor Argonov,Neural Correlate of Consciousness in a Single Electron: Radical Answer to ?Quantum Theories of Consciousness?,2012
PURWEI,Bhakti Madhava Puri,Why Evolution is Not True,2013
PURELO,Bhakti Madhava Puri,Early Life on Earth,2013
CONOTL,Elio Conte,On the Logical Origins of Quantum Mechanics Demonstrated by Using Clifford Algebra,2011
PERAMA-4,Vitor Manuel Dinis Pereira,"Analogy, Mind, and Life",2015
RAMTPN,Varanasi Ramabrahmam,The Physicochemical Nature of Thoughts and Ideas: An Ancient Indian Insight,2009
MANTGC,Colin Mangan,The God Conclusion - Aatheism: From Rock Bottom to a God If My Own Understanding with Guidance From Buddhist Teachings and a Course in Miracles,2019
SRICSS,Ph D. Sripad Bhakti Madhava Puri Maharaja,Conference Souvenir: 'Science and Scientist - 2013',2013
ZenithForthcoming-ERIEEI,Steven Ericsson{-}Zenith,Explaining Experience in Nature: The Foundations of Logic and Apprehension,forthcoming
WALMIL,John Waller,"Mind in Life: Biology, Phenomenology, and the Sciences of Mind",2008
