ID,Author,Title,Year
VUOBLI,Quan{-}Hoang Vuong and Minh{-}Hoang Nguyen and Viet{-}Phuong La,Boring Language is Constraining the Impact of Climate Science,2024
MILAEO-9,Joshua D. Miller and Donald R. Lynam,An Examination of the Psychopathic Personality Inventory?s Nomological Network: A Meta-Analytic Review,2012
AUGLMA,Luis M. Augusto,"Languages, Machines, and Classical Computation",2019
ANTDOF,Carolin Antos,Defectiveness of Formal Concepts,manuscript
FRATFS-2,James Franklin,The Formal Sciences Discover the Philosophers' Stone,1994
SECHOL,Gisele Dalva Secco and Miguel Alvarez Lisboa,History of Logic in Latin America: The Case of Ayda Ignez Arruda,2022
FERAAT-9,Edgardo Ferretti and Luciano H. Tamargo and Alejandro J. Garc\'{i}a and Marcelo L. Errecalde and Guillermo R. Simari,An Approach to Decision Making Based on Dynamic Argumentation Systems,2017
CLATEO-41,Christine Clavien and Michel Chapuisat,The Evolution of Utility Functions and Psychological Altruism,2016
HOLMVO,Wesley H. Holliday and Eric Pacuit,Measuring Violations of Positive Involvement in Voting,2021
NEWESA,Micah Newman,"Emergence, Supervenience, and Introductory Chemical Education",2013
BARAMB,Steven James Bartlett,A Metatheoretical Basis for Interpretations of Problem-Solving Behavior,1978
Skardowska1981-WYBOTT-2,Urszula Wybraniec{-}Skardowska,On the Theory of Labels-Tokens,1981
BACELA-2,M. Bacharach and Louis Andr\'e Gerard{-}Varet and Philippe Mongin and H. S. Shin,Epistemic Logic and the Theory of Games and Decisions,1997
TANFBT-2,Jun Tani and Jeff White,From Biological to Synthetic Neurorobotics Approaches to Understanding the Structure Essential to Consciousness (Part 2),2016
FRASAD,James Franklin,Structure and Domain-Independence in the Formal Sciences,1999
CHITH-3,B\d{a}ch Ng\d{o}c Chi?n and V??ng Qu\^{a}n Ho\`{a}ng,Ti?n H\'{o}a,2015
FRARBM,Jerrold Franklin,Rigid Body Motion in Special Relativity,2013
AHMECF,Kaleem Ahmid and Abie Rohrig and Paul Ndebele and Zacharia Kafuko and Josh Morrison,Ethical Considerations for International Recruitment in Covid-19 Human Challenge Trials,manuscript
DELCAD,Kevin de Laplante,Certainty and Domain-Independence in the Sciences of Complexity: A Critique of James Franklin's Account of Formal Science,1999
NEMDTS,Ya Nemyrovskyi and I. Shepelenko and E. Posviatenko and Yu Tsekhanov and S. Polotnyak and Sergii Sardak and V. Bandura and Yu Paladiichuk,Designing the Structures of Discrete Solid-Alloy Elements for Broaching the Holes of Significant Diameter Based on the Assessment of Their Strength,2020
OWACCT,Valentine Joseph Owan and Mercy Valentine Owan,Complications Connected to Using the Impact Factor of Journals for the Assessment of Researchers in Higher Education,2021
SARTUO-5,Sergii Sardak and Yu A. I. V. \& Tsekhanov Shepelenko S. E. Sardak V. V. Krivosheya Ya B. Nemyrovskyi,The Use of Deforming Broaching for Enhancing the Efficiency of Cutter Chisels,2020
MARAEW,Alda Mari,Actuality Entailments: When the Modality is in the Presupposition,2016
DEBLTA-2,Ulrich de Balbian,"Letter to a Friend on Creative Thinking and Intuiiton (Art, Writing, Philosophy, Science)",manuscript
CORMOH,John Corcoran,Meanings of Hypothesis,2014
AVEHAA,Robert Avens,Heidegger and Archetypal Psychology,1982
DELRTF,Kevin de Laplante,Response to Franklin's Comments on 'Certainty and Domain-Independence in the Sciences of Complexity',1999
SYGAGC,Yael Sygal and Shuly Wintner,Associative Grammar Combination Operators for Tree-Based Grammars,2009
PHAOPL,Denis Phan,Ontologies Pour la Mod\'{e}lisation Par Systemes Multi-Agents En Sciences Humaines Et Sociales,2014
ROVPOA,Robert J. Rovetto and T. S. Kelso,Preliminaries of a Space Situational Awareness Ontology,2016 Feb
ROVAOA,Robert J. Rovetto,An Ontological Architecture for Orbital Debris Data,2015
NEUFSO,Craig S. Neumann and Melanie B. Malterer and Joseph Newman,Factor Structure of the Psychopathic Personality Inventory (Ppi): Findings From a Large Incarcerated Sample,2008
ROVTOS,Robert J. Rovetto,The Orbital Space Environment and Space Situational Awareness Domain Ontology ? Towards an International Information System for Space Data,2016 Sept
ROVSOO,Robert J. Rovetto,The Space Object Ontology,2016
RITGMA,Tom Ritchey,General Morphological Analysis: An Overview,2022
VESURO,Vincent Vesterby,Universal Resilience... Or Robustness,manuscript
CRATOA-8,Marcos Cramer and J\'{e}r\'{e}mie Dauphin,"Technical Online Appendix to ""a Structured Argumentation Framework for Modeling Debates in the Formal Sciences""",
ROVOFE,Robert J. Rovetto,Ontology for Europe's Space Situational Awareness Program,2017
FARP-9,Didehvar Farzad,P$\neq$Np,manuscript
BAGATI,Saharnaz Baghdadchi and Rebecca Hardesty and Paul Andreas Hadjipieris and Jace Hargis,Active Techniques Implemented in an Introductory Signal Processing Course to Help Students Achieve Higher Levels of Learning.,2018
ROVOAF,Robert John Rovetto,Ontology Archtecures for the Orbital Space Environment and Space Situational Awareness Domain,2016
PLOOOI,Franz Plochberger,Orientation of It Towards Human Being,2016
ROVOSE,Robert J. Rovetto,Orbital Space Environment and Space Situational Awareness Domain Ontology,2016
SHENIA,Michael A. Sherbon,Nature's Information and Harmonic Proportion,manuscript
VALAHM-2,Changiz Valmohammadi and Farzaneh Rahmani,A Hierarchal Model of Coding Knowledge Towards Facilitating Knowledge Transfer in Organizations,2021
SINDAL,Sarthak Sinha,Drawing a Line on the Moral and Legal Permissibility of Abortion.,2015
ZenithForthcoming-ERIEEI,Steven Ericsson{-}Zenith,Explaining Experience in Nature: The Foundations of Logic and Apprehension,forthcoming
HEIAFP,"S. Heikkil\""a",A Fixed Point Theorem and its Use in Kripke's Theory of Truth,manuscript
TKACAI,Yurii Tkachov,Challenges and Issues of Modern Science (1st edition),2023
NGACOA,Tatenda Ngara,Carry Out an Evaluation of the Measures to Reduce the Impact of Hiv/Aids in Zimbabwe and Report on the Achievements Made to Date,forthcoming
SAU-9,Martina Sauer,,2016
SAU-10,Martina Sauer,"Kunst Und Handlung. \""{A}sthetische Und Handlungstheoretische Perspektiven, Hg. Von Daniel M. Feige, Judith Siegmund",2016
SAU-11,Martina Sauer,"Daniel M. Feige, Judith Siegmund (Eds.), Kunst Und Handlung. \""{A}sthetische Und Handlungstheoretische Perspektiven",2016
