ID,Author,Title,Year
GALSCI-2,Mattia Gallotti and Chris D. Frith,Social Cognition in the We-Mode,2013
POVMLR,Mark Povich and Carl F. Craver,"Mechanistic Levels, Reduction, and Emergence",2017
FINCAA-3,Andrew A. Fingelkurts and Alexander A. Fingelkurts and Carlos F. H. Neves,Consciousness as a Phenomenon in the Operational Architectonics of Brain Organization: Criticality and Self-Organization Considerations,2013
SCHEWI-4,Jan Scheffel,Emergent Will,manuscript
REYEAE-2,Jack Reynolds,Embodiment and Emergence: Navigating an Epistemic and Metaphysical Dilemma,2020
ROHCE,Fritz Rohrlich,Cognitive Emergence,1997
SCHMPO-6,Jan Scheffel,"Mind-Body Problemets Ol\""{o}sbarhet Frig\""{o}r Viljan",manuscript
QUEDDI,Joao Queiroz and Charbel El{-}Hani,Downward Determination in Semiotic Multi-Level Systems,2012
MCGNTM,Marek McGann,"Noise, the Mess, and the Inexhaustible World",forthcoming
WALEAR,Joel Walmsley,Emergence and Reduction in Dynamical Cognitive Science,2010
BRAWSI,Raymond D. Bradley,Why Survival is Metaphysically Impossible,2015
GRAMB-4,Mark Graves,"Mind, Brain \& the Elusive Soul",2008
VANACA-12,J. H. Van Hateren,A Clear and Understood Case of Strong Emergence,2017
SIMCTH-2,Matthew Sims,"Correction To: How to Count Biological Minds: Symbiosis, the Free Energy Principle, and Reciprocal Multiscale Integration",2020
MARCE-2,Olga Marki\vc,Causal Emergentism,2004
GIBNNF,Raymond W. Gibbs and Nathaniel Clark,No Need for Instinct: Coordinated Communication as an Emergent Self Organized Process,2012
STESME,Pierre Steiner,"Survenance, \'{E}mergence Et Immersion. Le Probl\`{e}me de la Conscience d'Un Point de Vue Externaliste",2013
SUTTCE,John Sutton,"The Collaborative Emergence of Group Cognition: Commentary on Paul E. Smaldino, ?the Cultural Evolution of Emergent Group-Level Traits?",2014
QUACEM,Mir H. S. Quadri,Complex Emergent Model of Language Acquisition (Cemla),2024
ATAHIS,Pedro Ata and Joao Queiroz,Habit in Semiosis: Two Different Perspectives Based on Hierarchical Multi-Level System Modeling and Niche Construction Theory,2016
VESEIA-2,Vincent Vesterby,Emergence is an Isomorphy,manuscript
TRETNA,Lev A. Treksahl,The Nihil at the 'Seem',manuscript
GOFROR,Philip Goff and Hedda Hassel M\o{}rch,Review of Re-Emergence: Locating Conscious Properties in a Material World by Gerald Vision,2012
LAYDAD-2,Paul Gottlob Layer,"?Das Andere der Natur? - Eine Abhandlung \""{U}ber Das Gleichnamige Buch von Jc Schmidt Im Hirzel-Verlag",2015
