ID,Author,Title,Year
HUGTTE,"Nick Huggett and Christian W\""{u}thrich",The (a)Temporal Emergence of Spacetime,2018
WOLEDI-3,William J. Wolf and Karim Pierre Yves Th\'{e}bault,Explanatory Depth in Primordial Cosmology: A Comparative Study of Inflationary and Bouncing Paradigms,forthcoming
PENWAR,Vasil Penchev,Why Anything Rather Than Nothing? The Answer of Quantum Mechanics,2019
SMEQVE,Chris Smeenk,False Vacuum: Early Universe Cosmology and the Development of Inflation,2005
SCHTPO-303,Mike D. Schneider,Trans-Planckian Philosophy of Cosmology,2021
LINNRA-3,Daniel Linford,Neo-Lorentzian Relativity and the Beginning of the Universe,2021
LINTKC,Dan Linford,The Kal\={a}m Cosmological Argument Meets the Mentaculus,2020
ARVRRU,Marcus Arvan,Reinterpreting Relativity: Using the Equivalence Principle to Explain Away Cosmological Anomalies (1st edition),manuscript
GRI-23,Leonid Grinin,"\CYRU\cyrk\cyrr\cyra\cyri\cyrn\cyrs\cyrk\cyro\cyre \CYRG\cyro\cyrs\cyru\cyrd\cyra\cyrr\cyrs\cyrt\cyrv\cyro \CYRK\cyra\cyrk \CYRN\cyre\cyrz\cyra\cyrv\cyre\cyrr\cyrsh\cyre\cyrn\cyrn\cyrery\cyrishrt \CYRP\cyro\cyrl\cyri\cyrt\cyri\cyrch\cyre\cyrs\cyrk\cyri\cyrishrt \CYRP\cyrr\cyro\cyre\cyrk\cyrt: \CYRF\cyrr\cyra\cyrg\cyrm\cyre\cyrn\cyrt\cyra\cyrr\cyrn\cyro\cyre \CYRP\cyrr\cyro\cyrsh\cyrl\cyro\cyre, \CYRK\cyrr\cyri\cyrz\cyri\cyrs\cyrn\cyro\cyre \CYRN\cyra\cyrs\cyrt\cyro\cyrya\cyrshch\cyre\cyre, \CYRN\cyre\cyrya\cyrs\cyrn\cyro\cyre \CYRB\cyru\cyrd\cyru\cyrshch\cyre\cyre.",2015
GRI-16,Leonid Grinin,\CYRA \CYRB\cyrery\cyrl \CYRL\cyri \CYRB\cyro\cyrl\cyrsftsn\cyrsh\cyro\cyrishrt \CYRV\cyrz\cyrr\cyrery\cyrv?,2015
