ID,Author,Title,Year
KOCTPO-3,Simon Kochen and E. P. Specker,The Problem of Hidden Variables in Quantum Mechanics,1967
BHOWTH,Harjit Bhogal and Zee Perry,What the Humean Should Say About Entanglement,2017
BAAWDT,Augustin Baas and Baptiste Le Bihan,What Does the World Look Like According to Superdeterminism,2023
CALIQE,Claudio Calosi and Matteo Morganti,Interpreting Quantum Entanglement: Steps Towards Coherentist Quantum Mechanics,2018
TORQMI-2,Alessandro Torza,Quantum Metaphysical Indeterminacy and Worldly Incompleteness,2020
JANUQR,Michael Janas and Michael E. Cuffaro and Michel Janssen,Understanding Quantum Raffles: Quantum Mechanics on an Informational Approach - Structure and Interpretation (Foreword by Jeffrey Bub),2021
Khalili2024-ALKTDA,Jim Al{-}Khalili and Eddy Keming Chen,The Decoherent Arrow of Time and the Entanglement Past Hypothesis,2024
LALDWR,"Franck Lalo\""e",Do We Really Understand Quantum Mechanics?,2012
TIMQIT,Christopher Gordon Timpson,Quantum Information Theory \& the Foundations of Quantum Mechanics,2004
HEAHAN-3,Richard A. Healey,Holism and Nonseparability,1991
MERHVA,N. David Mermin,Hidden Variables and the Two Theorems of John Bell,1993
NGETCP,"Paul M. N\""{a}ger",The Causal Problem of Entanglement,2016
KASTNP-2,Bernardo Kastrup,The Next Paradigm,2018
GEOCPO-3,Danko D. Georgiev,Causal Potency of Consciousness in the Physical World,2024
LADEAN,James A. C. Ladyman and Oystein Linnebo and Tomasz F. Bigaj,Entanglement and Non-Factorizability,2013
HEAHAN-2,Richard Healey,Holism and Nonseparability in Physics,2008
NEYFQE,Alyssa Ney,From Quantum Entanglement to Spatiotemporal Distance,2021
MERQMF,N. David Mermin,Quantum Mysteries for Anyone,1981
NEYTAF-3,Alyssa Ney,Three Arguments for Wave Function Realism,2023
GLITEF-2,David Glick,Timelike Entanglement for Delayed-Choice Entanglement Swapping,2019
PENWAR,Vasil Penchev,Why Anything Rather Than Nothing? The Answer of Quantum Mechanics,2019
CUFTPO,Michael E. Cuffaro,The Philosophy of Quantum Computing,2022
