ID,Author,Title,Year
EINCQD,Albert Einstein and Boris Podolsky and Nathan Rosen,Can Quantum-Mechanical Description of Physical Reality Be Considered Complete?,1935
BELOTE,J. S. Bell,On the Einstein Podolsky Rosen Paradox,2004
CASSAF-6,Ernst Cassirer,Substance and Function \& Einstein?s Theory of Relativity,1923
BOHCQD,Niels Bohr,Can Quantum-Mechanical Description of Physical Reality Be Considered Complete?,1935
LALDWR,"Franck Lalo\""e",Do We Really Understand Quantum Mechanics?,2012
BELOTE-3,J. S. Bell,On the Einstein-Podolsky-Rosen Paradox,1964
DICQCA,William Michael Dickson,Quantum Chance and Non-Locality: Probability and Non-Locality in the Interpretations of Quantum Mechanics,1998
VANRW,Bas C. van Fraassen,Rovelli?s World,2010
EVANSO,Peter Evans and Huw Price and Ken Wharton,New Slant on the Epr-Bell Experiment,2013
AERDOM,Dirk Aerts,Description of Many Separated Physical Entities Without the Paradoxes Encountered in Quantum Mechanics,1982
ASPEOE,A. Aspect and P. Grangier,Experiments on Einstein-Podolsky-Rosen Correlations with Pairs of Visible Photons,1986
MERQMF,N. David Mermin,Quantum Mysteries for Anyone,1981
WAERBT,Mordecai Waegell and Kelvin J. McQueen,Reformulating Bell's Theorem: The Search for a Truly Local Quantum Theory,2020
CHACAR,Hasok Chang and Nancy Cartwright,Causality and Realism in the Epr Experiment,1993
TOAECA,Iulian D. Toader,Einstein Completeness as Categoricity,2023
WINQLI,Eric Winsberg,"Quantum Life: Interaction, Entanglement, and Separation",2003
ROSQEP,Bruce Rosenblum and Fred Kuttner,Quantum Enigma: Physics Encounters Consciousness,2006
BOGITR,Florian J. Boge and David Glick,Is the Reality Criterion Analytic?,2021
HENNDN,Joe Henson,Non-Separability Does Not Relieve the Problem of Bell?s Theorem,2013
MORANL,Matteo Morganti,A New Look at Relational Holism in Quantum Mechanics,2009
KHRCIQ,Andrei Khrennikov,Chsh Inequality: Quantum Probabilities as Classical Conditional Probabilities,2015
VANTEP-5,Bas C. van Fraassen,The Einstein-Podolsky-Rosen Paradox,1974
HALRBR,Hans Halvorson and Rob Clifton,Reconsidering Bohr's Reply to Epr,2002
SHISFA-2,Abner Shimony,"Search for a Naturalistic Worldview, Volume 2: Natural Science and Metaphysics",1993
DEBEPA,Massimiliano Sassoli de Bianchi,Ephemeral Properties and the Illusion of Microscopic Particles,2011
