ID,Author,Title,Year
DUNNCA,Matt Duncan,"Consumerism, Aristotle and Fantastic Mr. Fox",2015
UIDTAO-3,Christy Mag Uidhir,The Aesthetics of Actor-Character Race Matching in Film Fictions,2012
CLEFEA,Robert R. Clewis,Film Evaluation and the Enjoyment of Dated Films,2012
SELPF,John Sellars,Stoics on the Big Screen,2003
CLEWCH,Robert R. Clewis,What Can Hume Teach Us About Film Evaluation,2014
YOUB,Raymond Aaron Younis,Bedevil,1995
SUNEUH,Sebastian Sunday,Entertaining Unhappiness,2023
LUAD,Lingfei Luan,"?? ?? ???Director, Audience, Fans?",forthcoming
RYUWIO,Mi Rae Ryu and Alexander Middleton and Travis Timmerman,"Matthew Strohl, Why It?s Ok to Love Bad Movies. New York, Routledge, 2022. Isbn: 0367407655. Paperback \$24.95",forthcoming
MILTPH-5,Lantz Fleming Miller,"The Palgrave Handbook of Posthumanism in Film and Television by Michael Hauskeller, Thomas Philbeck, and Curtis Carbonell (Review)",2019
REHDWA,Rashad Rehman,Don?T Worry About Socrates: Three Plays for Television by Josef Pieper,2021
PERSEF,Martin Pernick,Sex Education Films,1993
