ID,Author,Title,Year
POTRNK,Michael Potter,Reason's Nearest Kin: Philosophies of Arithmetic From Kant to Carnap,2000
ATKPRA,Katie Atkinson and Trevor Bench{-}Capon,Practical Reasoning as Presumptive Argumentation Using Action Based Alternating Transition Systems,2007
BCHWSA-3,"J. Richard B\""{u}chi",Weak Second-Order Arithmetic and Finite Automata,1960
BERTGP,Francesco Berto,"The G\""{o}del Paradox and Wittgenstein's Reasons",2009
VENOTD,John Venn,On the Diagrammatic and Mechanical Representation of Propositions and Reasonings,1880
SMAITT-3,Florentin Smarandache,Introduction to the N-Superhypergraph - the Most General Form of Graph Today,2022
SHETTA-6,David Sherry,"Thermoscopes, Thermometers, and the Foundations of Measurement",2011
SHERHA,David Sherry,"Reason, Habit, and Applied Mathematics",2009
Capon2012-BENRPV,T. J. M. Bench{-}Capon,Representing Popov V Hayashi with Dimensions and Factors,2012
TURCM,Raymond Turner,Computable Models,2009
GAINMI,Haim Gaifman,Non-Standard Models in a Broader Perspective,manuscript
SHAUTI-2,Stewart Shapiro,Understanding the Infinite,1996
ADOACC,"Adolf Gr\""{u}nbaum",A Consistent Conception of the Extended Linear Continuum as an Aggregate of Unextended Elements,1952
SHAIAI-7,Stewart Shapiro,"Induction and Indefinite Extensibility: The G\""{o}del Sentence is True, but Did Someone Change the Subject?",1998
FRADAC-3,James Franklin,Discrete and Continuous: A Fundamental Dichotomy in Mathematics,2017
HAAROR-2,Susan Haack,Reflections on Relativism: From Momentous Tautology to Seductive Contradiction,1996
SHAFMA-3,Stewart Shapiro and Geoffrey Hellman,Frege Meets Aristotle: Points as Abstracts,2015
BALC,John T. Baldwin,Categoricity,2009
KAICAI,Kai F. Wehmeier,Classical and Intuitionistic Models of Arithmetic,1996
CAROTU-4,Rudolf Carnap,On the Use of Hilbert's ?-Operator in Scientific Theories,1961
GUASAI,Brian Hepburn and Alexandre Guay,Symmetry and its Formalisms: Mathematical Aspects,2009
