ID,Author,Title,Year
DORSPA-4,Frank Arntzenius and Cian Dorr,Self-Locating Priors and Cosmological Measures,2017
CARDTU-2,Sean Carroll,Does the Universe Need God?,2012
MOHWTL,Ulrich Mohrhoff,Why the Laws of Physics Are Just So,2002
SHAWRW,Mark F. Sharlow,What's Really Wrong with the Argument From Design?,manuscript
MONDII,Bradley Monton,Design Inferences in an Infinite Universe,2009
MONDII-2,Bradley Monton,Design Inferences in an In?nite Universe,2010
BOYTUO-2,Luis J. Boya,The Uniqueness of the World,2006
BAROPM-2,Jo\~{a}o Barbosa,O Ponto \'{O}mega de Teilhard de Chardin. Do Contraponto Com o \'{A}tomo Primitivo de Georges Lema\^{i}tre \`A Proje\c{c}~{a}o Em Teorias Cosmol\'{o}gicas (Teilhard de Chardin?s Omega Point. From the Counterpoint with the Primitive Atom by Georges Lema\^{i}tre to Projection in Cosmological Theories),2020
STAROT-26,Michael Starks,Review of the Inflationary Universe by Alan Guth (1997),2016
SHEMCO-2,Michael A. Sherbon,Mathematical Constants of Natural Philosophy,manuscript
BAZTJP-3,Oleg Bazaluk,Philosophy and Cosmology 2011 (the Journal of International Society of Philosophy and Cosmology (Ispc) ),2011
MOOTUP-3,Stephen Mooney,The Ultimate Paradigm of Science,manuscript
BAZTIM,Oleg Bazaluk,T I M e in the Light of a New Cosmological Conception,2003
BAZTJP,Oleg Bazaluk,Philosophy and Cosmology 2009 (the Journal of International Society of Philosophy and Cosmology (Ispc) ),2009
