ID,Author,Title,Year
KUHTSO-2,Thomas S. Kuhn,The Structure of Scientific Revolutions,1962
POPOKA,Karl Raimund Popper,Objective Knowledge: An Evolutionary Approach,1972
VAVDED,Katia Vavova,Debunking Evolutionary Debunking,2014
Doane2012-CLAMAM-4,Justin Clarke{-}Doane,Morality and Mathematics: The Evolutionary Challenge,2012
BOGOAN,Tomas Bogardus,Only All Naturalists Should Worry About Only One Evolutionary Debunking Argument,2016
WIEOTE,Erik J. Wielenberg,On the Evolutionary Debunking of Morality,2010
WRAKES-2,K. Brad Wray,Kuhn's Evolutionary Social Epistemology,2011
PLODMA,Henry C. Plotkin,Darwin Machines and the Nature of Knowledge,1994
ANDCIA-5,Hanne Andersen,"Collaboration, Interdisciplinarity, and the Epistemology of Contemporary Science",2016
MOOCAQ,Andrew Moon,Circular and Question-Begging Responses to Religious Disagreement and Debunking Arguments,2020
MAROKA,James A. Martin,Objective Knowledge: An Evolutionary Approach,1975
MOODML,Andrew Moon,Debunking Morality: Lessons From the Eaan Literature,2017
GONHNA,Nathalie Gontier,"Hierarchies, Networks, and Causality: The Applied Evolutionary Epistemological Approach",2021
KANSDL,Aharon Kantorovich,Scientific Discovery: Logic and Tinkering,1993
KOVHTB,David Mark Kovacs,How to Be an Uncompromising Revisionary Ontologist,2021
BRAAEE,Michael Bradie,Assessing Evolutionary Epistemology,1986
BEINDE,James K. Beilby,Naturalism Defeated?: Essays on Plantinga's Evolutionary Argument Against Naturalism,2002
VRABAT,Andreas Vrahimis,Bergsonism and the History of Analytic Philosophy,2022
SCHCEE,Joshua Schechter,Could Evolution Explain Our Reliability About Logic,2005
GIEPOS,Ronald N. Giere,Philosophy of Science Naturalized,1985
MOOGDA,Andrew Moon,Global Debunking Arguments,2023
SUKNIE,Anton Sukhoverkhov and Nathalie Gontier,Non-Genetic Inheritance: Evolution Above the Organismal Level,2021
GRATFO-9,Peter J. Graham,The Function of Perception,2014
BOUNSD-2,Maarten Boudry and Michael Vlerick,Natural Selection Does Care About Truth,2014
JONAPA-8,Silvia Jonas,Access Problems and Explanatory Overkill,2017
CAMUVA,Donald T. Campbell,Unjustified Variation and Selective Retention in Scientific Discovery,1974
HAHIIE,Kai Hahlweg and Clifford Alan Hooker,Issues in Evolutionary Epistemology: Contemporary Engagements Between Analytic and Continental Thought,1989
HOORRA,Clifford Alan Hooker,"Reason, Regulation, and Realism: Towards a Regulatory Systems Theory of Reason and Evolutionary Epistemology",1995
TSOFRA,Jonathan Y. Tsou,Feyerabend?s Realism and Expansion of Pluralism in the 1970S,forthcoming
KYRAED,Christos Kyriacou,Are Evolutionary Debunking Arguments Self-Debunking?,2016
DECEAT,Helen de Cruz and Maarten Boudry and Johan de Smedt and Stefaan Blancke,Evolutionary Approaches to Epistemic Justification,2011
FITPPA,Branden Fitelson and Elliott Sober,Plantinga?s Probability Arguments Against Evolutionary Naturalism,1998
LAUAE,Larry Laudan,Aim-Less Epistemology?,1990
GONAKO,Nathalie Gontier and Michael Bradie,Acquiring Knowledge on Species-Specific Biorealities: The Applied Evolutionary Epistemological Approach,2016
ROWEEA,Darrell Patrick Rowbottom,Evolutionary Epistemology and the Aim of Science,2010
CELRK,Carlo Cellucci,Rethinking Knowledge,2015
MCBTEO-12,Justin P. McBrayer,The Epistemology of Genealogies,2018
HARIAM-5,William F. Harms,Information and Meaning in Evolutionary Processes,2004
WILEDA-3,S. Wilkins John and E. Griffiths Paul,"Evolutionary Debunking Arguments in Three Domains: Fact, Value, and Religion",2013
WRAIHA,K. Brad Wray,Invisible Hands and the Success of Science,2000
LONFPT-3,"Giuseppe Longo and Ma\""{e}l Mont\'{e}vil",From Physics to Biology by Extending Criticality and Symmetry Breakings,2011
STEWII,Christopher L. Stephens,When is It Selectively Advantageous to Have True Beliefs? Sandwiching the Better Safe Than Sorry Argument,2001
RUSKPP,Michael Ruse,Karl Popper's Philosophy of Biology,1977
WUKEEA,Franz M. Wuketits,Evolutionary Epistemology and its Implications for Humankind,1990
HOYKSO,K. Brad Wray,Kuhn?s Social Epistemology and the Sociology of Science,2015
GONEEA-3,Nathalie Gontier,Evolutionary Epistemology as a Scientific Method: A New Look Upon the Units and Levels of Evolution Debate,2010
GONEET,Nathalie Gontier and Michael Bradie,"Evolutionary Epistemology: Two Research Avenues, Three Schools, and a Single and Shared Agenda",2021
GONITE,Nathalie Gontier,"Introduction to Evolutionary Epistemology, Language and Culture",2006
CALEEA,Werner Callebaut and R. Pinxten,Evolutionary Epistemology: A Multiparadigm Program,1987
PARPWU,Seungbae Park,Problems with Using Evolutionary Theory in Philosophy,2017
HULTUA,David L. Hull,The Use and Abuse of Sir Karl Popper,1999
BRAEE,Michael Bradie,Evolutionary Epistemology,2008
GELGOT,Axel Gelfert,Steps to an Ecology of Knowledge: Continuity and Change in the Genealogy of Knowledge,2011
THAAEE,Paul Thagard,Against Evolutionary Epistemology,1980
DEBLAE-3,Matteo De Benedetto,Lakatosian and Euclidean Populations: A Pluralist Approach to Conceptual Change in Mathematics,2023
