ID,Author,Title,Year
RUSTPO-55,Bertrand Russell,The Philosophy of Logical Atomism,1940
ARMACT-3,David Malet Armstrong,A Combinatorial Theory of Possibility,1989
RUSTPO-58,Bertrand Russell,The Philosophy of Logical Atomism,1918
RUSTPO-66,Bertrand Russell,The Philosophy of Logical Atomism,1918
KLERLA,Kevin C. Klement,Russell's Logical Atomism,2019
RUSTPO-65,Bertrand Russell,The Philosophy of Logical Atomism,1919
GRIWLA,James Griffin,Wittgenstein's Logical Atomism,1964
MCDS,Kris McDaniel,Structure-Making,2009
BERTWI,Francesco Berto and Jacopo Tagliabue,The World is Either Digital or Analogue,2014
BERCA,Francesco Berto and Jacopo Tagliabue,Cellular Automata,2012
SIMLAA-3,Peter Simons,Logical Atomism and its Ontological Refinement: A Defense,1991
BYNATC,William Bynoe,Against the Compositional View of Facts,2011
BOSRLA,David Bostock,Russell's Logical Atomism,2012
RUSRLA,Bertrand Russell,Russell's Logical Atomism,1972
HOCTFA-2,Herbert Hochberg,"Thought, Fact, and Reference: The Origins and Ontology of Logical Atomism",1978
TAYNT,Richard Taylor,Negative Things,1952
RYLLAI,G. Ryle,Logical Atomism in Plato's Theaetetus,1990
STETMW,David Stern,The ?Middle Wittgenstein?: From Logical Atomism to Practical Holism,1991
YAREMA,Alper Bilgehan Yard\i{}mc\i,"Ernst Mach?In Anti-Realizminin Fenomenalist Temeli Ve \""{O}znel I?dealist Sonucu: Mach Solipsist Bir D\""{u}cs\""{u}n\""{u}r Olabilir Mi?",2020
COCLAN,Nino Cocchiarella,"Logical Atomism, Nominalism, and Modal Logic",1975
PROWLA,Ian Proops,Wittgenstein's Logical Atomism,2004
WILTOO-8,Catherine Wilson,Two Opponents of Material Atomism: Cavendish and Leibniz,2007
RUSTPO-5,Bertrand Russell,"The Philosophy of Logical Atomism and Other Essays, 1914-19",1986
BERTRA,Gustav Bergmann,The Revolt Against Logical Atomism--I,1957
ESPSTK,Joseph Esposito,Synechism: The Keystone of Peirce's Metaphysics,2005
ALMAAV,David Alm,Atomism About Value,2004
BUTEPA,Tim Button,Exclusion Problems and the Cardinality of Logical Space,2017
KOUSSA-2,Teresa Kouri Kissel,Susan Stebbing and Russell?s Logical Atomism,2024
WOLLSA,Bogus?aw Wolniewicz,Logical Space and Metaphysical Systems,1983
OAKRNF,L. Nathan Oaklander and Silvano Miracchi,"Russell, Negative Facts, and Ontology",1980
GASCW,Richard Gaskin,Ch. 29. When Logical Atomism Met the Theaetetus : Ryle on Naming and Saying,2013
LYCLAA,William Lycan,Logical Atomism and Ontological Atoms,1981
COCLAA,Nino B. Cocchiarella,Logical Atomism and Modal Logic,1974
LINTM-2,Bernard Linsky,11 the Metaphysics of Logical Atomism,2003
JOHA-14,Monte Johnson,Atomismus,2005
KARTPO-8,Pedro Diego Karczmarczyk,La Cuesti\'{o}n Del L\'{i}mite y El Tractatus Como Una Reflexi\'{o}n Trascendental,2008
JULPER,Julius Kovesi,"""Principia Ethica"" Re-Examined: The Ethics of a Proto-Logical Atomism",1984
WHYEOA,Lancelot Law Whyte,Essay on Atomism,1961
LIVRAW-2,Paul M. Livingston,Russellian and Wittgensteinian Atomism,2001
BERLAE,Gustav Bergmann,"Logical Atomism, Elementarism, and the Analysis of Value",1951
GRITFA-3,Nicholas Griffin,"Thought, Fact, and Reference: The Origins and Ontology of Logical Atomism",1981
MACDBR-2,"G\""{u}lberk Koc? Maclean","David Bostock , Russell's Logical Atomism . Reviewed By",2013
WARAOI,N. R. Waradpanda,Applications of Indian Logic and Atomism,2020
NOWW-2,Szymon Nowak,Wittgenstein 1929-1930 ? Problem Dw\'{o}ch Kolor\'{o}w W Tym Samym Miejscu,2015
ROBAI,Aur\'{e}lien Robert,Atomism,2011
DENTMO-12,Douglas J. Den Uyl and Douglas B. Rasmussen,The Myth of Atomism,2006
BUTOAA,Panayot Butchvarov,On an Alleged Mistake of Logical Atomism,1958
BENALO-2,P. J. Benson,A Legacy of Ethical Atomism,1983
MATTII-2,Freya Mathews,The Ideological Implication of Atomism,forthcoming
BERTRA-2,Gustav Bergmann,The Revolt Against Logical Atomism--Ii,1958
BENTLA,Abram Cornelius Benjamin,The Logical Atomism of Bertrand Russell,1927
HEALAA,A. E. Heath,Logical Atomism and the Law of Parsimony,1920
Farlow1985-JOHFAA-3,John King{-}Farlow,"Facts, Agency and Aristotle's ?Is?: Logical Atomism in Early Metaphysics?",1985
TILPPA-3,B. R. Tilghman,"Parmenides, Plato, and Logical Atomism",1969
FAICSP,Matthew J. Fairbanks,C. S. Peirce and Logical Atomism,1964
LAILAA,John Laird,Logical Atomism and the Law of Parsimony,1920
HEIMTS-2,John Heil,Making Things Simple,1979
SHOFLA,J. M. Shorter,"Facts, Logical Atomism and Reducibility",1962
YARTHO,Ilexa Yardley,The History of 'Ideas',2021
PETLAA-3,John Francis Peterson,Logical Atomism and the Realism - Nominalism Issue: A Critique of Contemporary Atomism From the Viewpoint of Classical Realism,1965
